	회사코드	회사명	업종코드	상장주식수	자본금	액면가	통화구분	대표전화	주소
2208	003680	한성기업	31002	6209515	31047575000	5000	원(KRW)	051-410-7100	부산광역시 영도구  태종로 63 
2209	105630	한세실업	31401	40000000	20000000000	500	원(KRW)	02-3779-0779	서울특별시 영등포구 은행로 29 정우빌딩 
2210	069640	한세엠케이	74704	12909322	6454661000	500	원(KRW)	02-2142-5000	서울특별시 강남구  논현로 633 
2211	016450	한세예스24홀딩스	31401	40000000	20000000000	500	원(KRW)	02-3779-0800	서울특별시 영등포구 은행로 30 중소기업중앙회 6층 
2212	009180	한솔로지스틱스	85209	27477425	14340941000	500	원(KRW)	02-3287-7400	서울특별시 중구 을지로 100 파인애비뉴 B동 22층 
2213	070590	한솔인티큐브	106201	13879521	6939760500	500	원(KRW)	02)6005-3000	서울특별시 마포구 월드컵북로 396 14층 (상암동 누리꿈스퀘어비즈니스타워)
2214	213500	한솔제지	31701	23800576	119002880000	5000	원(KRW)	02-3287-6040	서울특별시 중구 을지로 100 비동 (을지로2가 파인애비뉴) 
2215	014680	한솔케미칼	32001	11295195	56475975000	5000	원(KRW)	02-2152-2326	서울특별시 강남구 테헤란로 513K Tower 7F / 8F 
2216	004710	한솔테크닉스	32602	32109878	160549390000	5000	원(KRW)	02-3287-7903	서울특별시 중구 을지로 100 
2217	010420	한솔피엔에스	74607	20493012	10246506000	500	원(KRW)	02-6005-4534	서울특별시 중구 퇴계로 213 일흥빌딩 5층 
2218	004150	한솔홀딩스	116409	42008577	42008577000	1000	원(KRW)	02-3287-6875	서울특별시 중구 을지로 100 파인애비뉴 B동 24층 
2219	025750	한솔홈데코	31601	80565149	83765149000	1000	원(KRW)	02-3284-3881	서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 
2220	226440	한송네오텍	32902	43459818	4345981800	100	원(KRW)	054-462-9930	경상북도 구미시 1공단로7길 36-1 -
2221	042520	한스바이오메드	32103	9996820	4998410000	500	원(KRW)	02-466-2266	서울특별시 송파구 정의로8길 7 9F11F12F
2222	004960	한신공영	64101	11570702	57853510000	5000	원(KRW)	02-3393-3114	경기도 용인시 처인구  백암면 덕평로 82 
2223	011700	한신기계공업	32901	32446151	16223075500	500	원(KRW)	031-491-3911	경기도 안산시 단원구  해봉로330번길 23 신길동
2224	078350	한양디지텍	32601	11292405	5646202500	500	원(KRW)	031-273-8600	경기도 화성시 삼성1로 332-7 
2225	045100	한양이엔지	137201	18000000	9000000000	500	원(KRW)	031-695-0000	경기도 화성시 영통로26번길 72 (반월동외2필지)
2226	001750	한양증권	116601	12728534	66267670000	5000	원(KRW)	02-3770-5000	서울 영등포구 여의도동 34-11
2227	018880	한온시스템	32901	533800000	53380000000	100	원(KRW)	042-930-6114	대전광역시 대덕구  신일서로 95 
2228	009420	한올바이오파마	32102	52240638	26120319000	500	원(KRW)	042-932-5997	대전광역시 대덕구  상서당1길 43  
2229	014130	한익스프레스	84903	12000000	6000000000	500	원(KRW)	02-3400-5474	경기도 화성시 양감면 초록로 103 (주)한익스프레스
2230	046110	한일네트웍스	106301	11954227	5977113500	500	원(KRW)	02-3466-9100	서울특별시 서초구 서초동 1587 (도로명 : 서울특별시 서초구 효령로 275) 
2231	024740	한일단조	33003	29891328	14945664000	500	원(KRW)	043-536-5181	충청북도 진천군 덕산면 습지길 87 한일단조공업주식회사
2232	005860	한일사료	31008	39403685	19701842500	500	원(KRW)	031 -280 -4025	경기도 용인시 기흥구 하갈로 127(하갈동) 
2233	300720	한일시멘트	32303	4144970	20724850000	5000	원(KRW)	02-531-7000	서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩
2234	123840	한일진공	32902	64305977	6430597700	100	원(KRW)	032-821-9300	인천광역시 남동구  남동동로 183번길 30 
2235	002220	한일철강	32401	22841537	11420768500	500	원(KRW)	02-2267-6161	서울특별시 중구  퇴계로27길 28 (한영빌딩 9층)
2236	006390	한일현대시멘트	32303	16821290	84106450000	5000	원(KRW)	02-520-2114	서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩
2237	003300	한일홀딩스	32303	5994356	31342450000	5000	원(KRW)	02-550-7901	서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩
2238	007770	한일화학	32001	3510000	1755000000	500	원(KRW)	02  -3448-4253	경기도 시흥시  공단1대로 37 한일화학공업(주) 
2239	051600	한전KPS	64203	45000000	9000000000	200	원(KRW)	061-345-2000	전라남도 나주시 문화로 211 -
2240	052690	한전기술	137201	38220000	7644000000	200	원(KRW)	031-289-3114	경상북도 김천시 혁신로 269 (율곡동)
2241	130660	한전산업	137201	32600000	16300000000	500	원(KRW)	02-2250-2700	서울특별시 중구  서소문로 115 한산빌딩 
2242	107640	한중엔시에스	33003	3795000	1897500000	500	원(KRW)	054-337-5050	경북 영천시 채신동 영천일반산업단지 9B 1L
2243	002320	한진	84903	11974656	59873280000	5000	원(KRW)	02-728-5114	서울특별시 중구 남대문로 63 한진빌딩 
2244	097230	한진중공업	64102	83274281	416371405000	5000	원(KRW)	051-410-3114	부산광역시 영도구  태종로 233 한진중공업
2245	003480	한진중공업홀딩스	43502	29529812	155149060000	5000	원(KRW)	02-2049-2395	경기도 남양주시 별내3로 391 관리동 1층
2246	180640	한진칼	85101	59170458	149268060000	2500	원(KRW)	02-726-6166	서울특별시 중구 소공로 88 (소공동)
2247	005110	한창	74605	34790269	17395134500	500	원(KRW)	02-850-6545	부산광역시 연제구 중앙대로 1052 501호(연산동)
2248	079170	한창산업	32402	5200000	2600000000	500	원(KRW)	(031)353-2970	경기도 화성시 양감면 암소고개로 227-14 
2249	009460	한창제지	31701	59667486	29833743000	500	원(KRW)	055-370-2000	경상남도 양산시  웅상대로 1564 (주)한창제지
2250	086960	한컴MDS	105802	8828608	4844725000	500	원(KRW)	031-627-3000	경기도 성남시 분당구 대왕판교로 644번길 49 한컴타워 3층(경기도 성남시 삼평동 676번지 한컴타워 3층) 
2251	054920	한컴위드	105802	28217081	14108540500	500	원(KRW)	031-622-6300	경기도 성남시 분당구 대왕판교로644번길 49 5층 9층
2252	002680	한탑	31006	22299452	11149726000	500	원(KRW)	051 -626 -2841	부산 남구 대연3동 598-7 
2253	066110	한프	32603	52799600	26399800000	500	원(KRW)	043-536-7561	제주특별자치도 제주시 승천로 57 3층 비-16호 (아라이동)
2254	000880	한화	32004	74958735	489550145000	5000	원(KRW)	02-729-1114	서울특별시 중구  청계천로 86 24층
2255	088350	한화생명	116501	868530000	4342650000000	5000	원(KRW)	02-789-5114	서울특별시 영등포구 63로 50 
2256	000370	한화손해보험	116501	116738915	583694575000	5000	원(KRW)	02-1566-8000	서울특별시 영등포구  여의대로 56 한화손해보험(주)
2257	009830	한화솔루션	32001	159864497	821170655000	5000	원(KRW)	02-729-2700	서울특별시 중구 청계천로 86 한화빌딩 
2258	272210	한화시스템	32602	110230389	551151945000	5000	원(KRW)	02-729-4605	경상북도 구미시 1공단로 244 
2259	317320	한화에스비아이스팩	116601	4360000	436000000	100	원(KRW)	02-3772-7326	서울특별시 영등포구 여의대로 56 한화금융센터 10층
2260	012450	한화에어로스페이스	33103	50630000	265650000000	5000	원(KRW)	055-260-2114	경상남도 창원시 성산구  창원대로 1204 
2261	003530	한화투자증권	116601	214547775	1096738875000	5000	원(KRW)	02-3772-7000	서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사
2262	340440	한화플러스제1호스팩	116601	4710000	471000000	100	원(KRW)	02 - 3772 - 7340	서울특별시 영등포구 여의대로 56 
2263	102210	해덕파워웨이	33101	73696405	7369640500	100	원(KRW)	051-831-0101	부산광역시 강서구 미음산단로 267 -
2264	220630	해마로푸드서비스	74603	101817531	10181753100	100	원(KRW)	02-418-8884	서울특별시 강동구 천호대로 1077 이스트센트럴타워 24층25층 
2265	195870	해성디에스	32602	17000000	85000000000	5000	원(KRW)	7047610000	경상남도 창원시 성산구 웅남로 726 
2266	034810	해성산업	126801	18118975	9059487500	500	원(KRW)	02  -528 -1246	서울 강남구 대치3동 942 
2267	076610	해성옵틱스	32703	31916542	15958271000	500	원(KRW)	031-292-1555	경기도 화성시 봉담읍 효행로184번길 66 
2268	101530	해태제과식품	31007	29116822	14558411000	500	원(KRW)	02-709-7766	충청남도 천안시 서북구 성거읍 천흥8길 67-26 
2269	220180	핸디소프트	105802	19400000	9700000000	500	원(KRW)	070-4483-9000	서울특별시 강남구 도산대로 549 9층(청담동)
2270	143210	핸즈코퍼레이션	33003	21863268	10931634000	500	원(KRW)	032-870-9600	인천광역시 서구 가정로37번길 50 
2271	008800	행남사	31007	45628344	22814172000	500	원(KRW)	061 -280 -2000	전남 목포시 고하대로 795(연산동) 
2272	900270	헝셩그룹	116409	80000000	416446347	0	중국위안(CNY)	86-595-85225128	ROOM 6 3F. Lladro Centre 72-80 Hoi Yuen Road Kwun Tong Kowloon Hong Kong 
2273	084990	헬릭스미스	137001	26765714	13382857000	500	원(KRW)	(02)873-8330	서울특별시 강서구 마곡중앙8로7길 21 - 
2274	000720	현대건설	64102	111355765	557273105000	5000	원(KRW)	02-746-1114	서울특별시 종로구  율곡로 75 
2275	267270	현대건설기계	32901	19700793	98503965000	5000	원(KRW)	031-8006-6000	서울특별시 종로구 율곡로 75 
2276	170030	현대공업	33003	15340000	7670000000	500	원(KRW)	052-276-1900	울산광역시 북구 매곡산업로 528(매곡동) 
2277	005440	현대그린푸드	74701	97704482	48852241000	500	원(KRW)	031-525-2233	경기도 용인시 수지구 문인로 30 
2278	086280	현대글로비스	85209	37500000	18750000000	500	원(KRW)	02-6191-9114	서울특별시 강남구 테헤란로 301 -
2279	064350	현대로템	33102	85000000	425000000000	5000	원(KRW)	055-273-1341	경상남도 창원시 의창구  창원대로 488 
2280	079430	현대리바트	33201	20535282	20535282000	1000	원(KRW)	02-3480-8001	경기도 용인시 처인구  남사면 경기동로 316 리바트
2281	012330	현대모비스	33003	95054694	490969315000	5000	원(KRW)	02-2018-5114	서울 강남구 역삼1동 로담코빌딩 140-2
2282	010620	현대미포조선	33101	39942149	199710745000	5000	원(KRW)	052-250-3114	울산광역시 동구 방어진순환도로 100 (주)현대미포조선
2283	048410	현대바이오	32004	35915877	17957938500	500	원(KRW)	070-7008-0114	경상북도 김천시  아포읍 아포공단길 106 
2284	069960	현대백화점	74701	23402441	117012205000	5000	원(KRW)	02-549-2233	서울특별시 강남구 테헤란로98길 12 -
2285	004560	현대비앤지스틸	32401	15078811	75943315000	5000	원(KRW)	055-268-4114	경상남도 창원시 성산구  적현로 124 
2286	016790	현대사료	31008	6150486	3075243000	500	원(KRW)	041-563-8200	충청남도 천안시 동남구 용수골길 23 현대사료(주) 
2287	004310	현대약품	32102	32000000	16000000000	500	원(KRW)	041-570-5114	충청남도 천안시 동남구  풍세면 잔다리길 55 
2288	322000	현대에너지솔루션	32601	11200000	56000000000	5000	원(KRW)	1522-5001	경기도 성남시 분당구 분당로 55 4층 퍼스트타워 
2289	126560	현대에이치씨엔	106002	112876596	56438298000	500	원(KRW)	02-1877-8000	서울특별시 서초구  반포대로 19 에이치씨엔빌딩
2290	017800	현대엘리베이터	32901	38351001	199915005000	5000	원(KRW)	031-644-5114	경기도 이천시  부발읍 경충대로 2091 현대엘리베이터(주)
2291	307950	현대오토에버	105802	21000000	10500000000	500	원(KRW)	02-6296-6000	서울특별시 강남구 테헤란로 510 루첸타워
2292	011210	현대위아	33003	27195083	135975415000	5000	원(KRW)	055-280-9114	경상남도 창원시 성산구  정동로 153 
2293	267260	현대일렉트릭	32801	36047135	180235675000	5000	원(KRW)	02-746-7545	서울특별시 종로구 율곡로 75 
2294	005380	현대자동차	33001	213668187	1488993125000	5000	원(KRW)	02-3464-1114	서울특별시 서초구  헌릉로 12 
2295	004020	현대제철	32401	133445785	667228925000	5000	원(KRW)	032-760-2114	인천광역시 동구  중봉대로 63 
2296	011760	현대종합상사	74608	13228966	66144830000	5000	원(KRW)	02-390-1114	서울특별시 종로구 율곡로2길 25 연합미디어센터빌딩 16층
2297	267250	현대중공업지주	31902	15798617	81433085000	5000	원(KRW)	02-746-7403	서울특별시 종로구 율곡로 75 현대빌딩 14층
2298	001500	현대차증권	116601	29337111	146685555000	5000	원(KRW)	02-3787-2114	서울특별시 영등포구 국제금융로2길 28 현대차증권
2299	227840	현대코퍼레이션홀딩스	74603	9100836	45504180000	5000	원(KRW)	02-390-1568	서울특별시 종로구 율곡로2길 25 
2300	039010	현대통신	32604	8625000	4312500000	500	원(KRW)	02  -2240-9211	서울특별시 영등포구  여의대방로 107 (신길동현대통신빌딩)
2301	001450	현대해상	116501	89400000	44700000000	500	원(KRW)	02-1588-5656	서울 종로구 세종로 현대해상화재보험빌딩 
2302	057050	현대홈쇼핑	74709	12000000	60000000000	5000	원(KRW)	02-2143-2000	서울특별시 강동구  올림픽로70길 34 
2303	092300	현우산업	32602	15302527	7651263500	500	원(KRW)	032-876-6105	인천광역시 서구 검단로 51 -
2304	053660	현진소재	32509	53201003	26600501500	500	원(KRW)	(051)602-7700	부산광역시 강서구  녹산산단289로 92 현진소재(주)
2305	011080	형지I&C	31401	38955668	19477834000	500	원(KRW)	02 -2107 -6513	서울특별시 강남구 도곡로 206 (도곡동 지오빌딩) 
2306	093240	형지엘리트	31401	31154798	15577399000	500	원(KRW)	032-454-8404	인천광역시 연수구 송도과학로16번길 13-25 (송도동)
2307	003010	혜인	74605	12712747	6356373500	500	원(KRW)	02-3498-4500	서울특별시 서초구  동산로 86 혜인빌딩
2308	111110	호전실업	31401	8000000	4657880000	500	원(KRW)	02-706-6613	서울특별시 마포구 마포대로 19 신화빌딩 11층 12층 
2309	008770	호텔신라	74708	39248121	200000000000	5000	원(KRW)	02-2233-3131	서울특별시 중구 동호로 249 (주) 호텔신라
2310	060560	홈센타홀딩스	74607	85113017	42556508500	500	원(KRW)	053-210-5140	대구광역시 북구 노원로 139-6 
2311	064240	홈캐스트	32605	33094756	16797419500	500	원(KRW)	02-3400-8300	서울특별시 강남구 언주로 726 두산빌딩 14층(논현동)
2312	039610	화성밸브	32901	10410400	5205200000	500	원(KRW)	053 -353 -5789	대구광역시 서구  팔달로2길 29 화성 
2313	002460	화성산업	64101	12450800	62254000000	5000	원(KRW)	053-767-2111	대구광역시 수성구  동대구로 111 
2314	013520	화승알앤에이	33003	64561210	32280605000	500	원(KRW)	055-370-3331-4	경상남도 양산시  충렬로 61 
2315	241590	화승엔터프라이즈	31502	60536670	30268335000	500	원(KRW)	02-588-8042	부산광역시 연제구 중앙대로 1079 장천빌딩 6층 (연산동 장천빌딩)
2316	006060	화승인더스트리	32202	55320000	27660000000	500	원(KRW)	051-311-0081	부산광역시 연제구 중앙대로 1079 장천빌딩 6층
2317	010690	화신	33003	34920410	17460205000	500	원(KRW)	054-330-5400	경상북도 영천시  도남공단길 94-2 
2318	126640	화신정공	33003	36373887	3637388700	100	원(KRW)	054-330-5151	경상북도 영천시  도남공단3길 96 
2319	204630	화이브라더스코리아	189001	28882241	2888224100	100	원(KRW)	02-2299-8089	서울특별시 성동구 독서당로39길 37-37 302호(옥수동 루하우스)
2320	133820	화인베스틸	32401	29550000	16050000000	500	원(KRW)	055-259-2000	경상남도 창녕군 창녕읍 창밀로 259-33 
2321	061250	화일약품	32102	17301249	8650624500	500	원(KRW)	031-628-3520	경기도 화성시 향남읍 제약공단3길 57 
2322	010660	화천기계	32902	22000000	11000000000	500	원(KRW)	02-523-7766	서울특별시 서초구  방배로 46 
2323	000850	화천기공	32902	2200000	11000000000	5000	원(KRW)	062-951-5111	광주광역시 광산구 하남산단4번로 123-17 (장덕동) 화천기공(주)
